series,hill_shape,half_saturation_ratio,half_saturation,cv_rmse,tv_contribution,relative_bias
noisy,2.8,1.589495072,86.96505272,31.00399234,21784.97714,-0.5809695929
noisy,2.8,1.720845753,94.15156064,31.03379666,20616.4119,-0.6034467506
noisy,2.8,1.863050826,101.9319381,31.06366442,19635.7365,-0.6223098788
noisy,2.8,2.017007261,110.3552605,31.09249389,18815.11437,-0.6380944087
noisy,2.8,2.183686153,119.4746588,31.119495,18130.74805,-0.6512580809
noisy,2.8,2.364138845,129.3476544,31.14415934,17562.15735,-0.6621948283
noisy,2.8,2.559503557,140.0365221,31.16621816,17091.62633,-0.671245414
noisy,2.8,2.771012572,151.6086829,31.18559446,16703.79459,-0.6787052931
noisy,2.8,3,164.1371293,31.20235469,16385.35621,-0.6848304022
noisy,2.9,0.3,16.41371293,33.14700065,185822.9636,2.574273756
noisy,2.9,0.3247910202,17.77008856,32.96592487,166389.7379,2.200478897
noisy,2.9,0.3516306893,19.23855064,32.75996749,149949.7197,1.884257884
noisy,2.9,0.380688301,20.82836163,32.53408924,135573.3657,1.607731109
noisy,2.9,0.4121471388,22.5495494,32.29707905,122561.9695,1.357459071
noisy,2.9,0.4462056322,24.41297052,32.06069597,110461.1058,1.124700972
noisy,2.9,0.4830786083,26.43037866,31.83748045,99053.30426,0.9052738105
noisy,2.9,0.5229986467,28.61449883,31.6379777,88312.57517,0.6986776752
noisy,2.9,0.5662175466,30.97910756,31.46868268,78326.5879,0.5065988732
noisy,2.9,0.6130079154,33.53911982,31.33162386,69213.08929,0.3313022453
noisy,2.9,0.6636648873,36.31068314,31.20897312,61058.55503,0.174451137
noisy,2.9,0.718507986,39.3112794,31.11080475,53890.98239,0.03658407083
noisy,2.9,0.7778831392,42.55983514,31.03757226,47681.05817,-0.08286278721
noisy,2.9,0.8421648612,46.07684091,30.98392495,42358.12676,-0.1852484864
noisy,2.9,0.9117586147,49.88448055,30.94433598,37829.11997,-0.2723631777
noisy,2.9,0.9871033687,54.00677109,30.92170748,33994.00787,-0.3461309203
noisy,2.9,1.068674367,58.46971426,30.91400722,30755.92829,-0.4084148417
noisy,2.9,1.156986126,63.30146048,30.9190199,28026.62348,-0.4609125652
noisy,2.9,1.252595681,68.53248642,30.93435239,25728.5986,-0.505114691
noisy,2.9,1.356106097,74.19578726,30.9575307,23795.32918,-0.5423008063
noisy,2.9,1.468170276,80.32708479,30.98614099,22170.46676,-0.5735547644
noisy,2.9,1.589495072,86.96505272,31.01796739,20806.6186,-0.5997881564
noisy,2.9,1.720845753,94.15156064,31.05109548,19664.0113,-0.6217660176
noisy,2.9,1.863050826,101.9319381,31.0839699,18709.19645,-0.6401317222
noisy,2.9,2.017007261,110.3552605,31.11540938,17913.88472,-0.655429411
noisy,2.9,2.183686153,119.4746588,31.14458929,17253.95986,-0.6681229557
noisy,2.9,2.364138845,129.3476544,31.17100268,16708.69724,-0.6786109914
noisy,2.9,2.559503557,140.0365221,31.19440892,16260.18093,-0.687238128
noisy,2.9,2.771012572,151.6086829,31.2147767,15892.8872,-0.6943029617
noisy,2.9,3,164.1371293,31.23222746,15593.38711,-0.700063796
noisy,3,0.3,16.41371293,33.28991846,182658.37,2.513403325
noisy,3,0.3247910202,17.77008856,33.10777132,163728.2258,2.149285155
noisy,3,0.3516306893,19.23855064,32.89656958,147903.3697,1.844896683
noisy,3,0.380688301,20.82836163,32.66050638,134152.6345,1.580403582
noisy,3,0.4121471388,22.5495494,32.40845843,121684.1183,1.34057375
noisy,3,0.4462056322,24.41297052,32.15341892,109973.9212,1.115330059
noisy,3,0.4830786083,26.43037866,31.91010062,98775.01078,0.8999208817
noisy,3,0.5229986467,28.61449883,31.69143006,88076.3391,0.6941337138
noisy,3,0.5662175466,30.97910756,31.5056672,78012.68647,0.5005610315
noisy,3,0.6130079154,33.53911982,31.3555937,68759.04162,0.322568714
noisy,3,0.6636648873,36.31068314,31.22605999,60450.21823,0.1627498799
noisy,3,0.718507986,39.3112794,31.12019801,53144.98809,0.02223499476
noisy,3,0.7778831392,42.55983514,31.04163025,46827.98584,-0.09927149144
noisy,3,0.8421648612,46.07684091,30.98462233,41430.87692,-0.2030839826
noisy,3,0.9117586147,49.88448055,30.94308068,36856.78207,-0.2910659353
noisy,3,0.9871033687,54.00677109,30.92004456,32999.65573,-0.365257118
noisy,3,1.068674367,58.46971426,30.91330239,29756.59591,-0.4276368335
noisy,3,1.156986126,63.30146048,30.92040032,27034.20797,-0.4800015122
noisy,3,1.252595681,68.53248642,30.93865481,24750.98906,-0.5239188477
noisy,3,1.356106097,74.19578726,30.96528013,22837.44979,-0.5607254569
noisy,3,1.468170276,80.32708479,30.99756543,21235.13555,-0.5915457044
noisy,3,1.589495072,86.96505272,31.03304119,19895.21412,-0.6173188699
noisy,3,1.720845753,94.15156064,31.06959781,18776.96538,-0.6388281982
noisy,3,1.863050826,101.9319381,31.10554624,17846.33473,-0.6567287237
noisy,3,2.017007261,110.3552605,31.13962779,17074.63938,-0.6715721552
noisy,3,2.183686153,119.4746588,31.17098793,16437.48608,-0.6838276929
noisy,3,2.364138845,129.3476544,31.19912734,15913.92967,-0.6938982133
noisy,3,2.559503557,140.0365221,31.22384046,15485.86441,-0.7021319772
noisy,3,2.771012572,151.6086829,31.2451487,15137.60547,-0.7088306799
noisy,3,3,164.1371293,31.2632348,14855.60044,-0.7142549997
noiseless,0.5,0.3,16.41371293,1.186090381,272329.8794,4.238219874
noiseless,0.5,0.3247910202,17.77008856,1.162705585,265718.2754,4.111046772
noiseless,0.5,0.3516306893,19.23855064,1.139314642,259359.4045,3.98873495
noiseless,0.5,0.380688301,20.82836163,1.115939984,253243.5098,3.871096735
noiseless,0.5,0.4121471388,22.5495494,1.092604487,247361.2177,3.757951825
noiseless,0.5,0.4462056322,24.41297052,1.069331437,241703.5226,3.649127003
noiseless,0.5,0.4830786083,26.43037866,1.046144489,236261.7726,3.544455848
noiseless,0.5,0.5229986467,28.61449883,1.023067637,231027.6552,3.443778471
noiseless,0.5,0.5662175466,30.97910756,1.000125176,225993.1839,3.346941254
noiseless,0.5,0.6130079154,33.53911982,0.9773416624,221150.6853,3.2537966
noiseless,0.5,0.6636648873,36.31068314,0.9547418837,216492.7866,3.164202694
noiseless,0.5,0.718507986,39.3112794,0.932350817,212012.4035,3.078023271
noiseless,0.5,0.7778831392,42.55983514,0.9101935945,207702.7289,2.995127398
noiseless,0.5,0.8421648612,46.07684091,0.8882954647,203557.2217,2.915389258
noiseless,0.5,0.9117586147,49.88448055,0.8666817541,199569.5961,2.838687944
noiseless,0.5,0.9871033687,54.00677109,0.8453778266,195733.8117,2.764907268
noiseless,0.5,1.068674367,58.46971426,0.8244090403,192044.0631,2.693935569
noiseless,0.5,1.156986126,63.30146048,0.8038007024,188494.7712,2.625665531
noiseless,0.5,1.252595681,68.53248642,0.7835780188,185080.5737,2.55999401
noiseless,0.5,1.356106097,74.19578726,0.7637660395,181796.3165,2.496821871
noiseless,0.5,1.468170276,80.32708479,0.7443895972,178637.0455,2.436053819
noiseless,0.5,1.589495072,86.96505272,0.7254732391,175597.9985,2.377598255
noiseless,0.5,1.720845753,94.15156064,0.7070411485,172674.5974,2.321367122
noiseless,0.5,1.863050826,101.9319381,0.6891170571,169862.4411,2.267275765
noiseless,0.5,2.017007261,110.3552605,0.6717241442,167157.2985,2.215242797
noiseless,0.5,2.183686153,119.4746588,0.6548849237,164555.1013,2.165189967
noiseless,0.5,2.364138845,129.3476544,0.6386211156,162051.9379,2.117042036
noiseless,0.5,2.559503557,140.0365221,0.6229535029,159644.047,2.070726655
noiseless,0.5,2.771012572,151.6086829,0.6079017718,157327.8116,2.026174254
noiseless,0.5,3,164.1371293,0.5934843377,155099.7536,1.98331793
noiseless,0.6,0.3,16.41371293,1.310022376,244590.2638,3.704652989
noiseless,0.6,0.3247910202,17.77008856,1.275921331,237256.2215,3.563583907
noiseless,0.6,0.3516306893,19.23855064,1.241763981,230254.9896,3.428916376
noiseless,0.6,0.380688301,20.82836163,1.207595033,223571.2565,3.300355883
noiseless,0.6,0.4121471388,22.5495494,1.173460475,217190.4324,3.177621795
noiseless,0.6,0.4462056322,24.41297052,1.139407522,211098.6147,3.060446695
noiseless,0.6,0.4830786083,26.43037866,1.105484585,205282.5548,2.948575753
noiseless,0.6,0.5229986467,28.61449883,1.071741238,199729.6276,2.841766123
noiseless,0.6,0.5662175466,30.97910756,1.038228203,194427.8009,2.739786369
noiseless,0.6,0.6130079154,33.53911982,1.004997341,189365.6074,2.64241592
noiseless,0.6,0.6636648873,36.31068314,0.9721016653,184532.1171,2.54944454
noiseless,0.6,0.718507986,39.3112794,0.9395953581,179916.9121,2.460671839
noiseless,0.6,0.7778831392,42.55983514,0.9075338087,175510.0611,2.375906794
noiseless,0.6,0.8421648612,46.07684091,0.8759736584,171302.0964,2.294967295
noiseless,0.6,0.9117586147,49.88448055,0.8449728573,167283.9918,2.217679721
noiseless,0.6,0.9871033687,54.00677109,0.8145907248,163447.1404,2.143878524
noiseless,0.6,1.068674367,58.46971426,0.7848880104,159783.3352,2.073405841
noiseless,0.6,1.156986126,63.30146048,0.7559269422,156284.7494,2.006111126
noiseless,0.6,1.252595681,68.53248642,0.7277712538,152943.9181,1.941850793
noiseless,0.6,1.356106097,74.19578726,0.7004861706,149753.7209,1.88048788
noiseless,0.6,1.468170276,80.32708479,0.6741383339,146707.3651,1.821891734
noiseless,0.6,1.589495072,86.96505272,0.648795637,143798.3705,1.765937707
noiseless,0.6,1.720845753,94.15156064,0.6245269387,141020.5536,1.712506862
noiseless,0.6,1.863050826,101.9319381,0.6014016174,138368.0141,1.661485706
noiseless,0.6,2.017007261,110.3552605,0.5794889257,135835.121,1.612765929
noiseless,0.6,2.183686153,119.4746588,0.5588571038,133416.4998,1.566244153
noiseless,0.6,2.364138845,129.3476544,0.5395722183,131107.0203,1.5218217
noiseless,0.6,2.559503557,140.0365221,0.5216967051,128901.7852,1.47940437
noiseless,0.6,2.771012572,151.6086829,0.5052876201,126796.1188,1.438902227
noiseless,0.6,3,164.1371293,0.4903946355,124785.5567,1.4002294
noiseless,0.7,0.3,16.41371293,1.45927655,226399.9198,3.35476475
noiseless,0.7,0.3247910202,17.77008856,1.412453337,218280.252,3.198584294
noiseless,0.7,0.3516306893,19.23855064,1.365473672,210585.486,3.05057675
noiseless,0.7,0.380688301,20.82836163,1.318414943,203292.9823,2.910306656
noiseless,0.7,0.4121471388,22.5495494,1.271357154,196381.3464,2.777362491
noiseless,0.7,0.4462056322,24.41297052,1.224382889,189830.3591,2.651355342
noiseless,0.7,0.4830786083,26.43037866,1.177577326,183620.9108,2.531917638
noiseless,0.7,0.5229986467,28.61449883,1.131028315,177734.9389,2.418701949
noiseless,0.7,0.5662175466,30.97910756,1.084826518,172155.3691,2.311379853
noiseless,0.7,0.6130079154,33.53911982,1.039065647,166866.0596,2.209640865
noiseless,0.7,0.6636648873,36.31068314,0.9938427888,161851.7482,2.11319142
noiseless,0.7,0.718507986,39.3112794,0.9492588504,157098.0025,2.021753914
noiseless,0.7,0.7778831392,42.55983514,0.9054191232,152591.1731,1.935065801
noiseless,0.7,0.8421648612,46.07684091,0.8624339848,148318.3488,1.852878738
noiseless,0.7,0.9117586147,49.88448055,0.8204197417,144267.315,1.774957778
noiseless,0.7,0.9871033687,54.00677109,0.7794996085,140426.514,1.701080609
noiseless,0.7,1.068674367,58.46971426,0.7398048038,136785.0078,1.631036844
noiseless,0.7,1.156986126,63.30146048,0.7014757145,133332.4431,1.564627337
noiseless,0.7,1.252595681,68.53248642,0.6646630384,130059.0184,1.501663558
noiseless,0.7,1.356106097,74.19578726,0.6295287517,126955.4526,1.441966987
noiseless,0.7,1.468170276,80.32708479,0.5962466579,124012.9561,1.385368556
noiseless,0.7,1.589495072,86.96505272,0.5650021611,121223.203,1.33170812
noiseless,0.7,1.720845753,94.15156064,0.5359907753,118578.3056,1.280833958
noiseless,0.7,1.863050826,101.9319381,0.5094147578,116070.7896,1.232602307
noiseless,0.7,2.017007261,110.3552605,0.4854772088,113693.5718,1.186876919
noiseless,0.7,2.183686153,119.4746588,0.4643730896,111439.9381,1.14352865
noiseless,0.7,2.364138845,129.3476544,0.446277004,109303.5235,1.102435071
noiseless,0.7,2.559503557,140.0365221,0.4313283305,107278.293,1.063480099
noiseless,0.7,2.771012572,151.6086829,0.4196153217,105358.5237,1.026553657
noiseless,0.7,3,164.1371293,0.4111608063,103538.7882,0.9915513469
noiseless,0.8,0.3,16.41371293,1.633912989,214278.889,3.121618743
noiseless,0.8,0.3247910202,17.77008856,1.572421711,205309.2758,2.949089727
noiseless,0.8,0.3516306893,19.23855064,1.510616492,196869.454,2.786751159
noiseless,0.8,0.380688301,20.82836163,1.448619375,188927.4124,2.633987312
noiseless,0.8,0.4121471388,22.5495494,1.386556509,181453.1531,2.490221179
noiseless,0.8,0.4462056322,24.41297052,1.324558087,174418.5617,2.354911985
noiseless,0.8,0.4830786083,26.43037866,1.262758446,167797.2863,2.227552856
noiseless,0.8,0.5229986467,28.61449883,1.201296362,161564.6233,2.10766862
noiseless,0.8,0.5662175466,30.97910756,1.140315608,155697.41,1.994813751
noiseless,0.8,0.6130079154,33.53911982,1.079965818,150173.9247,1.888570431
noiseless,0.8,0.6636648873,36.31068314,1.020403755,144973.7922,1.788546748
noiseless,0.8,0.718507986,39.3112794,0.9617950485,140077.8957,1.694374994
noiseless,0.8,0.7778831392,42.55983514,0.9043165439,135468.2947,1.605710087
noiseless,0.8,0.8421648612,46.07684091,0.8481593715,131128.148,1.522228087
noiseless,0.8,0.9117586147,49.88448055,0.793532897,127041.6415,1.443624816
noiseless,0.8,0.9871033687,54.00677109,0.7406696883,123193.9219,1.369614569
noiseless,0.8,1.068674367,58.46971426,0.6898315867,119571.0335,1.299928915
noiseless,0.8,1.156986126,63.30146048,0.6413168207,116159.8607,1.234315575
noiseless,0.8,1.252595681,68.53248642,0.5954677622,112948.0735,1.172537383
noiseless,0.8,1.356106097,74.19578726,0.5526782664,109924.0772,1.114371317
noiseless,0.8,1.468170276,80.32708479,0.5133983906,107076.9654,1.059607595
noiseless,0.8,1.589495072,86.96505272,0.4781325518,104396.4765,1.008048839
noiseless,0.8,1.720845753,94.15156064,0.4474251178,101872.9532,0.959509289
noiseless,0.8,1.863050826,101.9319381,0.4218261684,99497.30458,0.9138140826
noiseless,0.8,2.017007261,110.3552605,0.4018322022,97260.97072,0.8707985733
noiseless,0.8,2.183686153,119.4746588,0.3878049323,95155.89036,0.8303077031
noiseless,0.8,2.364138845,129.3476544,0.3798859504,93174.4701,0.7921954145
noiseless,0.8,2.559503557,140.0365221,0.3779379997,91309.55607,0.7563241038
noiseless,0.8,2.771012572,151.6086829,0.3815412426,89554.40735,0.7225641104
noiseless,0.8,3,164.1371293,0.3900502668,87902.67122,0.6907932409
noiseless,0.9,0.3,16.41371293,1.833785428,206288.7182,2.967929138
noiseless,0.9,0.3247910202,17.77008856,1.755718428,196404.7215,2.777812107
noiseless,0.9,0.3516306893,19.23855064,1.677122564,187168.8123,2.600160932
noiseless,0.9,0.380688301,20.82836163,1.598179514,178537.296,2.434135154
noiseless,0.9,0.4121471388,22.5495494,1.519075997,170469.574,2.278953864
noiseless,0.9,0.4462056322,24.41297052,1.440003445,162927.9181,2.133891369
noiseless,0.9,0.4830786083,26.43037866,1.361158057,155877.2607,1.998273149
noiseless,0.9,0.5229986467,28.61449883,1.282741332,149284.9986,1.871472086
noiseless,0.9,0.5662175466,30.97910756,1.204961238,143120.8106,1.752904956
noiseless,0.9,0.6130079154,33.53911982,1.128034197,137356.4881,1.642029173
noiseless,0.9,0.6636648873,36.31068314,1.052188152,131965.7778,1.538339758
noiseless,0.9,0.718507986,39.3112794,0.9776670606,126924.236,1.44136654
noiseless,0.9,0.7778831392,42.55983514,0.904737331,122209.0939,1.350671568
noiseless,0.9,0.8421648612,46.07684091,0.8336968966,117799.1335,1.265846714
noiseless,0.9,0.9117586147,49.88448055,0.7648878894,113674.5725,1.18651147
noiseless,0.9,0.9871033687,54.00677109,0.6987141512,109816.9586,1.11231091
noiseless,0.9,1.068674367,58.46971426,0.6356649842,106209.0727,1.042913824
noiseless,0.9,1.156986126,63.30146048,0.5763461906,102834.8386,0.9780109935
noiseless,0.9,1.252595681,68.53248642,0.5215175953,99679.24144,0.9173136078
noiseless,0.9,1.356106097,74.19578726,0.4721308051,96728.25151,0.8605518079
noiseless,0.9,1.468170276,80.32708479,0.429348616,93968.75473,0.8074733471
noiseless,0.9,1.589495072,86.96505272,0.394506339,91388.48859,0.7578423577
noiseless,0.9,1.720845753,94.15156064,0.3689557261,88975.98309,0.711438216
noiseless,0.9,1.863050826,101.9319381,0.353753928,86720.50631,0.6680544959
noiseless,0.9,2.017007261,110.3552605,0.3492731252,84612.01433,0.6274980037
noiseless,0.9,2.183686153,119.4746588,0.3549563178,82641.10478,0.5895878868
noiseless,0.9,2.364138845,129.3476544,0.3694197393,80798.97411,0.5541548101
noiseless,0.9,2.559503557,140.0365221,0.3908411134,79077.37789,0.5210401936
noiseless,0.9,2.771012572,151.6086829,0.4173759716,77468.59414,0.4900955062
noiseless,0.9,3,164.1371293,0.4474164914,75965.38927,0.4611816109
noiseless,1,0.3,16.41371293,2.058671918,201258.9073,2.871181562
noiseless,1,0.3247910202,17.77008856,1.962124256,190397.2798,2.662259967
noiseless,1,0.3516306893,19.23855064,1.864778874,180315.7984,2.468344351
noiseless,1,0.380688301,20.82836163,1.766897577,170956.519,2.288320171
noiseless,1,0.4121471388,22.5495494,1.668746623,162266.072,2.12116087
noiseless,1,0.4462056322,24.41297052,1.570595543,154195.288,1.965920683
noiseless,1,0.4830786083,26.43037866,1.472716682,146698.8522,1.82172799
noiseless,1,0.5229986467,28.61449883,1.375385714,139734.9844,1.687779152
noiseless,1,0.5662175466,30.97910756,1.278883408,133265.1432,1.563332834
noiseless,1,0.6130079154,33.53911982,1.183499058,127253.7547,1.447704778
noiseless,1,0.6636648873,36.31068314,1.089536189,121667.9631,1.340263007
noiseless,1,0.718507986,39.3112794,0.9973214698,116477.4024,1.240423436
noiseless,1,0.7778831392,42.55983514,0.9072183436,111653.9879,1.147645861
noiseless,1,0.8421648612,46.07684091,0.8196477915,107171.7265,1.06143031
noiseless,1,0.9117586147,49.88448055,0.7351201489,103006.5437,0.9813137131
noiseless,1,0.9871033687,54.00677109,0.6542841308,99136.12702,0.9068668924
noiseless,1,1.068674367,58.46971426,0.5780021504,95539.7831,0.8376918161
noiseless,1,1.156986126,63.30146048,0.5074628483,92198.3088,0.7734191143
noiseless,1,1.252595681,68.53248642,0.4443348827,89093.87366,0.7137058215
noiseless,1,1.356106097,74.19578726,0.3909265584,86209.91338,0.6582333259
noiseless,1,1.468170276,80.32708479,0.3501956625,83531.03285,0.606705505
noiseless,1,1.589495072,86.96505272,0.3252549814,81042.91783,0.558847027
noiseless,1,1.720845753,94.15156064,0.3180931742,78732.25441,0.5144018009
noiseless,1,1.863050826,101.9319381,0.3281857206,76586.65533,0.47313156
noiseless,1,2.017007261,110.3552605,0.3524976328,74594.59256,0.4348145644
noiseless,1,2.183686153,119.4746588,0.3869632133,72745.33536,0.3992444102
noiseless,1,2.364138845,129.3476544,0.4279016163,71028.89341,0.3662289351
noiseless,1,2.559503557,140.0365221,0.4725487581,69435.96437,0.3355892103
noiseless,1,2.771012572,151.6086829,0.5189988802,67957.88558,0.307158611
noiseless,1,3,164.1371293,0.5659792762,66586.58945,0.2807819583
noiseless,1.1,0.3,16.41371293,2.308363588,198434.7107,2.816858612
noiseless,1.1,0.3247910202,17.77008856,2.191399122,186535.0331,2.587970294
noiseless,1.1,0.3516306893,19.23855064,2.073315997,175561.3399,2.376893134
noiseless,1.1,0.380688301,20.82836163,1.95448539,165438.6459,2.182184801
noiseless,1.1,0.4121471388,22.5495494,1.835279747,156098.5049,2.002528744
noiseless,1.1,0.4462056322,24.41297052,1.716069552,147478.4155,1.836722761
noiseless,1.1,0.4830786083,26.43037866,1.597221429,139521.2742,1.683668472
noiseless,1.1,0.5229986467,28.61449883,1.479097963,132174.8727,1.542361663
noiseless,1.1,0.5662175466,30.97910756,1.362059727,125391.4395,1.411883456
noiseless,1.1,0.6130079154,33.53911982,1.24647018,119127.2217,1.291392268
noiseless,1.1,0.6636648873,36.31068314,1.132704506,113342.1061,1.180116534
noiseless,1.1,0.718507986,39.3112794,1.021164221,107999.2777,1.07734812
noiseless,1.1,0.7778831392,42.55983514,0.9123008633,103064.9116,0.9824364099
noiseless,1.1,0.8421648612,46.07684091,0.8066548994,98507.89698,0.8947829922
noiseless,1.1,0.9117586147,49.88448055,0.7049214122,94299.59025,0.8138369132
noiseless,1.1,0.9871033687,54.00677109,0.6080645608,90413.59429,0.739090428
noiseless,1.1,1.068674367,58.46971426,0.5175215553,86825.56111,0.6700752075
noiseless,1.1,1.156986126,63.30146048,0.4355627587,83513.01562,0.6063589465
noiseless,1.1,1.252595681,68.53248642,0.3658645051,80455.19765,0.5475423272
noiseless,1.1,1.356106097,74.19578726,0.3140745067,77632.92033,0.493256293
noiseless,1.1,1.468170276,80.32708479,0.2870787789,75028.44249,0.4431595956
noiseless,1.1,1.589495072,86.96505272,0.2889370531,72625.3535,0.3969365791
noiseless,1.1,1.720845753,94.15156064,0.3164776586,70408.46884,0.3542951717
noiseless,1.1,1.863050826,101.9319381,0.3615901053,68363.73515,0.3149650599
noiseless,1.1,2.017007261,110.3552605,0.4166425349,66478.14367,0.2786960218
noiseless,1.1,2.183686153,119.4746588,0.4765179481,64739.65092,0.2452564033
noiseless,1.1,2.364138845,129.3476544,0.5381633306,63137.10608,0.2144317202
noiseless,1.1,2.559503557,140.0365221,0.5997914087,61660.18418,0.1860233734
noiseless,1.1,2.771012572,151.6086829,0.6603396161,60299.32464,0.1598474668
noiseless,1.1,3,164.1371293,0.7191634795,59045.67467,0.1357337184
noiseless,1.2,0.3,16.41371293,2.582702383,197300.4864,2.795041995
noiseless,1.2,0.3247910202,17.77008856,2.443333032,184307.1496,2.545117327
noiseless,1.2,0.3516306893,19.23855064,2.302466416,172399.0077,2.316066201
noiseless,1.2,0.380688301,20.82836163,2.160624878,161481.0547,2.106061192
noiseless,1.2,0.4121471388,22.5495494,2.018325181,151467.3804,1.913449836
noiseless,1.2,0.4462056322,24.41297052,1.876071121,142280.2569,1.736737045
noiseless,1.2,0.4830786083,26.43037866,1.734348496,133849.3005,1.574569004
noiseless,1.2,0.5229986467,28.61449883,1.593623078,126110.7103,1.42571851
noiseless,1.2,0.5662175466,30.97910756,1.454342267,119006.5774,1.289071696
noiseless,1.2,0.6130079154,33.53911982,1.316941263,112484.264,1.163616084
noiseless,1.2,0.6636648873,36.31068314,1.181855197,106495.8483,1.048429906
noiseless,1.2,0.718507986,39.3112794,1.049539944,100997.6312,0.9426726161
noiseless,1.2,0.7778831392,42.55983514,0.9205072303,95949.70016,0.8455765025
noiseless,1.2,0.8421648612,46.07684091,0.7953860159,91315.54522,0.756439304
noiseless,1.2,0.9117586147,49.88448055,0.6750365563,87061.7224,0.6746177306
noiseless,1.2,0.9871033687,54.00677109,0.5607776971,83157.55815,0.5995217815
noiseless,1.2,1.068674367,58.46971426,0.4548696072,79574.89013,0.5306097587
noiseless,1.2,1.156986126,63.30146048,0.3615657208,76287.83919,0.4673838813
noiseless,1.2,1.252595681,68.53248642,0.2891318221,73272.60801,0.4093864117
noiseless,1.2,1.356106097,74.19578726,0.2511869525,70507.30228,0.3561962165
noiseless,1.2,1.468170276,80.32708479,0.2583907727,67971.771,0.3074256946
noiseless,1.2,1.589495072,86.96505272,0.3035383373,65647.46301,0.2627180177
noiseless,1.2,1.720845753,94.15156064,0.3697812155,63517.29729,0.2217446348
noiseless,1.2,1.863050826,101.9319381,0.445131444,61565.54508,0.184203006
noiseless,1.2,2.017007261,110.3552605,0.5234261359,59777.72236,0.1498145338
noiseless,1.2,2.183686153,119.4746588,0.6016213522,58140.49138,0.1183226685
noiseless,1.2,2.364138845,129.3476544,0.6781437655,56641.57028,0.08949117079
noiseless,1.2,2.559503557,140.0365221,0.7521363804,55269.65002,0.06310251315
noiseless,1.2,2.771012572,151.6086829,0.8231173759,54014.31798,0.03895641034
noiseless,1.2,3,164.1371293,0.8908174544,52865.98759,0.01686846662
noiseless,1.3,0.3,16.41371293,2.881572175,197484.0922,2.798573622
noiseless,1.3,0.3247910202,17.77008856,2.71775832,183348.6215,2.526680198
noiseless,1.3,0.3516306893,19.23855064,2.551991999,170470.0109,2.278962268
noiseless,1.3,0.380688301,20.82836163,2.385005198,158730.1164,2.053147353
noiseless,1.3,0.4121471388,22.5495494,2.217513094,148023.1588,1.847200807
noiseless,1.3,0.4462056322,24.41297052,2.050198861,138254.357,1.659299532
noiseless,1.3,0.4830786083,26.43037866,1.88370265,129338.6825,1.487808017
noiseless,1.3,0.5229986467,28.61449883,1.718615855,121199.7323,1.331256665
noiseless,1.3,0.5662175466,30.97910756,1.555481537,113768.7188,1.188322358
noiseless,1.3,0.6130079154,33.53911982,1.394801863,106983.5724,1.057811197
noiseless,1.3,0.6636648873,36.31068314,1.237053862,100788.1515,0.9386433091
noiseless,1.3,0.718507986,39.3112794,1.08271655,95131.55471,0.829839611
noiseless,1.3,0.7778831392,42.55983514,0.9323167793,89967.52442,0.7305103483
noiseless,1.3,0.8421648612,46.07684091,0.7865122157,85253.93507,0.6398452423
noiseless,1.3,0.9117586147,49.88448055,0.6462590617,80952.35369,0.5571050408
noiseless,1.3,0.9871033687,54.00677109,0.5131971641,77027.66338,0.4816142764
noiseless,1.3,1.068674367,58.46971426,0.3906553956,73447.73971,0.4127550408
noiseless,1.3,1.156986126,63.30146048,0.286524294,70183.1708,0.3499616015
noiseless,1.3,1.252595681,68.53248642,0.2201281039,67207.01326,0.292715707
noiseless,1.3,1.356106097,74.19578726,0.2196818402,64494.57724,0.2405424518
noiseless,1.3,1.468170276,80.32708479,0.2793597983,62023.23501,0.1930065957
noiseless,1.3,1.589495072,86.96505272,0.3665181058,59772.24904,0.1497092555
noiseless,1.3,1.720845753,94.15156064,0.4622866585,57722.61595,0.1102849043
noiseless,1.3,1.863050826,101.9319381,0.5592861182,55856.92417,0.07439863356
noiseless,1.3,2.017007261,110.3552605,0.6544906735,54159.22335,0.04174364115
noiseless,1.3,2.183686153,119.4746588,0.7465052087,52614.90431,0.0120389216
noiseless,1.3,2.364138845,129.3476544,0.834627277,51210.58842,-0.01497286064
noiseless,1.3,2.559503557,140.0365221,0.9184910908,49934.02584,-0.03952732935
noiseless,1.3,2.771012572,151.6086829,0.9979158465,48774.00183,-0.06184019795
noiseless,1.3,3,164.1371293,1.072833792,47720.25075,-0.08210892458
noiseless,1.4,0.3,16.41371293,3.204851916,198701.8838,2.821997642
noiseless,1.4,0.3247910202,17.77008856,3.014529162,183385.5643,2.527390787
noiseless,1.4,0.3516306893,19.23855064,2.82168414,169508.7341,2.260472269
noiseless,1.4,0.380688301,20.82836163,2.627337757,156926.9072,2.018462924
noiseless,1.4,0.4121471388,22.5495494,2.432478697,145512.083,1.798900682
noiseless,1.4,0.4462056322,24.41297052,2.238034356,135150.7534,1.599602232
noiseless,1.4,0.4830786083,26.43037866,2.044848981,125742.0913,1.418628184
noiseless,1.4,0.5229986467,28.61449883,1.853671198,117196.3217,1.25425173
noiseless,1.4,0.5662175466,30.97910756,1.665152168,109433.2748,1.104930815
noiseless,1.4,0.6130079154,33.53911982,1.479854928,102381.1181,0.9692837563
noiseless,1.4,0.6636648873,36.31068314,1.298275308,95975.26204,0.846068181
noiseless,1.4,0.718507986,39.3112794,1.120876355,90157.42639,0.7341630811
noiseless,1.4,0.7778831392,42.55983514,0.9481433197,84874.85424,0.6325536857
